packet_size,duration_ms,src_port,dst_port,failed_logins,request_rate,payload_size,touch_count,bytes_per_ms,payload_ratio,auth_density,privileged_dst,is_tamper_event,request_burst,service_risk,touch_intensity,dwell_score,mesh_signal,event_type,scenario,label,actor_type
500,355,24754,443,0,5.02,416,0,1.4085,0.832,0.0,0,0,0,0.18,0.0,70.7171,0,network,firmware_check,normal,benign
435,133,50981,443,19,57.54,230,0,3.2707,0.5287,0.3302,0,0,0,0.18,0.0,2.3114,0,network,credential_stuffing,attack,human
320,94,58625,443,0,6.94,144,0,3.4043,0.45,0.0,0,0,0,0.18,0.0,13.5447,0,heartbeat,heartbeat,normal,benign
290,118,52469,1883,0,7.42,136,0,2.4576,0.469,0.0,1,0,0,0.52,0.0,15.903,0,heartbeat,heartbeat,normal,benign
255,200,36433,443,0,10.1,126,0,1.275,0.4941,0.0,0,0,0,0.18,0.0,19.802,0,status,dashboard_poll,normal,benign
372,188,58380,443,0,11.07,295,0,1.9787,0.793,0.0,0,0,0,0.18,0.0,16.9828,0,network,telemetry_upload,normal,benign
327,155,44122,1883,0,8.6,231,0,2.1097,0.7064,0.0,1,0,0,0.52,0.0,18.0233,0,network,telemetry_upload,normal,benign
289,165,44270,3389,25,59.55,320,0,1.7515,1.1073,0.4198,1,0,0,0.96,0.0,2.7708,0,network,credential_stuffing,attack,human
135,38,63799,443,1,131.72,68,0,3.5526,0.5037,0.0076,0,0,1,0.18,0.0,0.2885,0,network,port_scan,attack,bot
512,127,48554,8080,0,14.96,360,0,4.0315,0.7031,0.0,0,0,0,0.28,0.0,8.4893,0,network,telemetry_upload,normal,benign
320,79,64673,22,13,68.73,204,0,4.0506,0.6375,0.1891,1,0,0,0.86,0.0,1.1494,0,network,credential_stuffing,attack,human
270,102,30908,1883,0,6.48,128,0,2.6471,0.4741,0.0,1,0,0,0.52,0.0,15.7407,0,heartbeat,heartbeat,normal,benign
949,83,64170,22,7,114.55,448,1,11.4337,0.4721,0.0611,1,1,1,0.86,0.333,0.7246,0,tamper,physical_tamper,attack,human
532,235,60644,443,0,5.56,397,0,2.2638,0.7462,0.0,0,0,0,0.18,0.0,42.2662,0,network,firmware_check,normal,benign
447,147,49130,443,0,20.08,243,0,3.0408,0.5436,0.0,0,0,0,0.18,0.0,7.3207,0,network,telemetry_upload,normal,benign
236,90,32484,22,21,67.32,213,0,2.6222,0.9025,0.3119,1,0,0,0.86,0.0,1.3369,0,network,credential_stuffing,attack,human
272,372,34088,443,4,17.66,150,0,0.7312,0.5515,0.2265,0,0,0,0.18,0.0,21.0646,0,network,low_and_slow_probe,attack,apt
213,85,37778,1883,0,9.19,80,0,2.5059,0.3756,0.0,1,0,0,0.52,0.0,9.2492,1,mesh_alert,mesh_status,normal,benign
608,120,26160,443,0,4.08,448,0,5.0667,0.7368,0.0,0,0,0,0.18,0.0,29.4118,0,network,firmware_check,normal,benign
100,36,62127,22,1,117.74,68,0,2.7778,0.68,0.0085,1,0,1,0.86,0.0,0.3058,0,network,port_scan,attack,bot
102,15,38366,23,2,137.81,80,0,6.8,0.7843,0.0145,1,0,1,0.92,0.0,0.1088,0,network,port_scan,attack,bot
220,107,55508,1883,0,7.34,96,0,2.0561,0.4364,0.0,1,0,0,0.52,0.0,14.5777,1,mesh_alert,mesh_status,normal,benign
228,96,32009,1883,0,8.82,77,0,2.375,0.3377,0.0,1,0,0,0.52,0.0,10.8844,1,mesh_alert,mesh_status,normal,benign
259,94,54169,1883,0,2.6,99,0,2.7553,0.3822,0.0,1,0,0,0.52,0.0,36.1538,1,mesh_alert,mesh_status,normal,benign
242,199,47274,443,0,12.59,122,0,1.2161,0.5041,0.0,0,0,0,0.18,0.0,15.8062,0,status,dashboard_poll,normal,benign
462,141,37864,443,0,15.96,347,0,3.2766,0.7511,0.0,0,0,0,0.18,0.0,8.8346,0,network,telemetry_upload,normal,benign
297,148,46532,443,0,9.62,150,0,2.0068,0.5051,0.0,0,0,0,0.18,0.0,15.3846,0,status,dashboard_poll,normal,benign
165,28,61343,139,1,93.82,38,0,5.8929,0.2303,0.0107,0,0,1,0.12,0.0,0.2984,0,network,port_scan,attack,bot
211,70,55807,1883,0,4.91,86,0,3.0143,0.4076,0.0,1,0,0,0.52,0.0,14.2566,1,mesh_alert,mesh_status,normal,benign
342,167,32493,1883,0,21.41,229,0,2.0479,0.6696,0.0,1,0,0,0.52,0.0,7.8001,0,network,telemetry_upload,normal,benign
266,116,37088,443,0,8.48,118,0,2.2931,0.4436,0.0,0,0,0,0.18,0.0,13.6792,0,heartbeat,heartbeat,normal,benign
834,298,63982,443,0,3.95,669,0,2.7987,0.8022,0.0,0,0,0,0.18,0.0,75.443,0,network,firmware_check,normal,benign
267,108,50516,443,0,8.86,132,0,2.4722,0.4944,0.0,0,0,0,0.18,0.0,12.1896,0,heartbeat,heartbeat,normal,benign
220,93,59478,1883,0,7.8,84,0,2.3656,0.3818,0.0,1,0,0,0.52,0.0,11.9231,1,mesh_alert,mesh_status,normal,benign
391,210,37762,443,0,2.91,303,0,1.8619,0.7749,0.0,0,0,0,0.18,0.0,72.1649,0,network,firmware_check,normal,benign
355,219,37363,443,0,8.76,202,0,1.621,0.569,0.0,0,0,0,0.18,0.0,25.0,0,status,dashboard_poll,normal,benign
399,199,31875,443,0,3.07,349,0,2.005,0.8747,0.0,0,0,0,0.18,0.0,64.8208,0,network,firmware_check,normal,benign
230,101,41519,1883,0,4.68,100,0,2.2772,0.4348,0.0,1,0,0,0.52,0.0,21.5812,1,mesh_alert,mesh_status,normal,benign
234,87,41061,1883,0,7.19,76,0,2.6897,0.3248,0.0,1,0,0,0.52,0.0,12.1001,1,mesh_alert,mesh_status,normal,benign
274,79,40268,1883,0,7.24,141,0,3.4684,0.5146,0.0,1,0,0,0.52,0.0,10.9116,0,heartbeat,heartbeat,normal,benign
326,193,39778,443,10,75.81,276,0,1.6891,0.8466,0.1319,0,0,0,0.18,0.0,2.5458,0,network,credential_stuffing,attack,human
224,63,54362,443,12,70.35,216,0,3.5556,0.9643,0.1706,0,0,0,0.18,0.0,0.8955,0,network,credential_stuffing,attack,human
859,147,57419,1883,7,149.26,696,4,5.8435,0.8102,0.0469,1,1,1,0.52,1.333,0.9849,0,tamper,physical_tamper,attack,human
484,190,51965,80,0,7.14,265,0,2.5474,0.5475,0.0,0,0,0,0.2,0.0,26.6106,0,status,dashboard_poll,normal,benign
569,168,36850,1883,10,118.48,268,1,3.3869,0.471,0.0844,1,1,1,0.52,0.333,1.418,0,tamper,physical_tamper,attack,human
238,99,56223,443,0,7.81,118,0,2.404,0.4958,0.0,0,0,0,0.18,0.0,12.6761,0,heartbeat,heartbeat,normal,benign
335,159,34487,8080,0,18.26,208,0,2.1069,0.6209,0.0,0,0,0,0.28,0.0,8.7076,0,network,telemetry_upload,normal,benign
249,68,57180,1883,0,4.0,85,0,3.6618,0.3414,0.0,1,0,0,0.52,0.0,17.0,1,mesh_alert,mesh_status,normal,benign
382,206,62065,443,0,13.56,129,0,1.8544,0.3377,0.0,0,0,0,0.18,0.0,15.1917,0,status,dashboard_poll,normal,benign
238,131,42109,1883,0,7.21,99,0,1.8168,0.416,0.0,1,0,0,0.52,0.0,18.1692,1,mesh_alert,mesh_status,normal,benign
474,273,58949,443,0,4.55,401,0,1.7363,0.846,0.0,0,0,0,0.18,0.0,60.0,0,network,firmware_check,normal,benign
570,270,48301,443,0,5.36,380,0,2.1111,0.6667,0.0,0,0,0,0.18,0.0,50.3731,0,network,firmware_check,normal,benign
557,180,61657,443,0,4.64,428,0,3.0944,0.7684,0.0,0,0,0,0.18,0.0,38.7931,0,network,firmware_check,normal,benign
391,124,45329,8080,0,15.66,275,0,3.1532,0.7033,0.0,0,0,0,0.28,0.0,7.9183,0,network,telemetry_upload,normal,benign
650,171,38265,1883,8,129.85,278,4,3.8012,0.4277,0.0616,1,1,1,0.52,1.333,1.3169,0,tamper,physical_tamper,attack,human
328,117,40858,8080,3,54.94,209,0,2.8034,0.6372,0.0546,0,0,0,0.28,0.0,2.1296,1,mesh_alert,mesh_pivot_alert,attack,apt
323,363,49115,80,5,8.39,221,0,0.8898,0.6842,0.5959,0,0,0,0.2,0.0,43.2658,0,network,low_and_slow_probe,attack,apt
252,1016,42974,22,2,17.78,110,1,0.248,0.4365,0.1125,1,0,0,0.86,0.333,57.1429,0,network,low_and_slow_probe,attack,apt
143,91,44840,1883,0,6.33,62,0,1.5714,0.4336,0.0,1,0,0,0.52,0.0,14.376,1,mesh_alert,mesh_status,normal,benign
412,150,27372,1883,0,11.8,223,0,2.7467,0.5413,0.0,1,0,0,0.52,0.0,12.7119,0,network,telemetry_upload,normal,benign
206,111,52526,1883,0,4.69,80,0,1.8559,0.3883,0.0,1,0,0,0.52,0.0,23.6674,1,mesh_alert,mesh_status,normal,benign
416,169,31881,8080,0,13.78,305,0,2.4615,0.7332,0.0,0,0,0,0.28,0.0,12.2642,0,network,telemetry_upload,normal,benign
610,214,64987,443,0,4.7,447,0,2.8505,0.7328,0.0,0,0,0,0.18,0.0,45.5319,0,network,firmware_check,normal,benign
867,75,55131,22,8,102.36,565,2,11.56,0.6517,0.0782,1,1,1,0.86,0.667,0.7327,0,tamper,physical_tamper,attack,human
210,98,24652,1883,0,5.93,62,0,2.1429,0.2952,0.0,1,0,0,0.52,0.0,16.5261,1,mesh_alert,mesh_status,normal,benign
365,222,60571,443,0,9.79,166,0,1.6441,0.4548,0.0,0,0,0,0.18,0.0,22.6762,0,status,dashboard_poll,normal,benign
321,106,56950,1883,3,59.19,146,0,3.0283,0.4548,0.0507,1,0,0,0.52,0.0,1.7908,1,mesh_alert,mesh_pivot_alert,attack,apt
320,198,41064,443,0,5.9,216,0,1.6162,0.675,0.0,0,0,0,0.18,0.0,33.5593,0,network,firmware_check,normal,benign
262,116,64209,443,0,7.33,98,0,2.2586,0.374,0.0,0,0,0,0.18,0.0,15.8254,0,heartbeat,heartbeat,normal,benign
313,89,33739,1883,0,6.32,125,0,3.5169,0.3994,0.0,1,0,0,0.52,0.0,14.0823,0,heartbeat,heartbeat,normal,benign
399,221,42671,80,0,3.56,177,0,1.8054,0.4436,0.0,0,0,0,0.2,0.0,62.0787,0,status,dashboard_poll,normal,benign
263,97,38631,1883,0,8.99,113,0,2.7113,0.4297,0.0,1,0,0,0.52,0.0,10.7898,0,heartbeat,heartbeat,normal,benign
489,146,25487,8080,0,18.66,387,0,3.3493,0.7914,0.0,0,0,0,0.28,0.0,7.8242,0,network,telemetry_upload,normal,benign
582,132,26455,8080,0,15.57,291,0,4.4091,0.5,0.0,0,0,0,0.28,0.0,8.4778,0,network,telemetry_upload,normal,benign
246,102,45602,443,0,3.82,90,0,2.4118,0.3659,0.0,0,0,0,0.18,0.0,26.7016,0,heartbeat,heartbeat,normal,benign
304,230,44958,443,0,7.88,181,0,1.3217,0.5954,0.0,0,0,0,0.18,0.0,29.1878,0,status,dashboard_poll,normal,benign
296,85,55726,443,0,7.1,121,0,3.4824,0.4088,0.0,0,0,0,0.18,0.0,11.9718,0,heartbeat,heartbeat,normal,benign
309,107,33617,1883,0,2.87,113,0,2.8879,0.3657,0.0,1,0,0,0.52,0.0,37.2822,0,heartbeat,heartbeat,normal,benign
353,180,59326,443,0,6.7,149,0,1.9611,0.4221,0.0,0,0,0,0.18,0.0,26.8657,0,status,dashboard_poll,normal,benign
410,128,56856,443,0,10.01,190,0,3.2031,0.4634,0.0,0,0,0,0.18,0.0,12.7872,0,network,telemetry_upload,normal,benign
1446,10,52874,8080,2,275.48,530,0,144.6,0.3665,0.0073,0,0,1,0.28,0.0,0.0363,0,network,request_flood,attack,bot
229,104,54894,443,0,9.67,87,0,2.2019,0.3799,0.0,0,0,0,0.18,0.0,10.7549,0,heartbeat,heartbeat,normal,benign
350,251,38294,443,5,41.11,106,0,1.3944,0.3029,0.1216,0,0,0,0.18,0.0,6.1056,1,mesh_alert,mesh_pivot_alert,attack,apt
584,178,23836,443,0,7.1,535,0,3.2809,0.9161,0.0,0,0,0,0.18,0.0,25.0704,0,network,firmware_check,normal,benign
231,227,33564,443,2,36.39,212,0,1.0176,0.9177,0.055,0,0,0,0.18,0.0,6.238,1,mesh_alert,mesh_pivot_alert,attack,apt
132,30,41362,443,1,189.08,54,0,4.4,0.4091,0.0053,0,0,1,0.18,0.0,0.1587,0,network,port_scan,attack,bot
587,234,60664,443,0,3.42,460,0,2.5085,0.7836,0.0,0,0,0,0.18,0.0,68.4211,0,network,firmware_check,normal,benign
526,133,54017,1883,0,11.9,414,0,3.9549,0.7871,0.0,1,0,0,0.52,0.0,11.1765,0,network,telemetry_upload,normal,benign
168,450,45832,1883,2,8.55,117,0,0.3733,0.6964,0.2339,1,0,0,0.52,0.0,52.6316,0,network,low_and_slow_probe,attack,apt
347,147,39951,443,0,6.71,123,0,2.3605,0.3545,0.0,0,0,0,0.18,0.0,21.9076,0,status,dashboard_poll,normal,benign
365,222,57560,443,0,5.15,153,0,1.6441,0.4192,0.0,0,0,0,0.18,0.0,43.1068,0,status,dashboard_poll,normal,benign
467,156,62084,443,0,3.96,408,0,2.9936,0.8737,0.0,0,0,0,0.18,0.0,39.3939,0,network,firmware_check,normal,benign
613,307,38894,443,0,3.62,524,0,1.9967,0.8548,0.0,0,0,0,0.18,0.0,84.8066,0,network,firmware_check,normal,benign
355,176,48174,443,0,9.58,132,0,2.017,0.3718,0.0,0,0,0,0.18,0.0,18.3716,0,status,dashboard_poll,normal,benign
544,223,52132,443,0,4.84,372,0,2.4395,0.6838,0.0,0,0,0,0.18,0.0,46.0744,0,network,firmware_check,normal,benign
510,237,37863,443,0,3.41,447,0,2.1519,0.8765,0.0,0,0,0,0.18,0.0,69.5015,0,network,firmware_check,normal,benign
302,546,53557,80,1,15.1,109,0,0.5531,0.3609,0.0662,0,0,0,0.2,0.0,36.1589,0,network,low_and_slow_probe,attack,apt
170,77,24321,1883,0,7.21,57,0,2.2078,0.3353,0.0,1,0,0,0.52,0.0,10.6796,1,mesh_alert,mesh_status,normal,benign
445,152,64556,443,0,15.13,331,0,2.9276,0.7438,0.0,0,0,0,0.18,0.0,10.0463,0,network,telemetry_upload,normal,benign
686,285,64907,443,0,3.0,566,0,2.407,0.8251,0.0,0,0,0,0.18,0.0,95.0,0,network,firmware_check,normal,benign
67,37,37086,25,1,154.67,55,0,1.8108,0.8209,0.0065,1,0,1,0.12,0.0,0.2392,0,network,port_scan,attack,bot
323,173,26930,80,0,7.24,97,0,1.8671,0.3003,0.0,0,0,0,0.2,0.0,23.895,0,status,dashboard_poll,normal,benign
573,199,37246,443,0,3.96,441,0,2.8794,0.7696,0.0,0,0,0,0.18,0.0,50.2525,0,network,firmware_check,normal,benign
251,205,52739,1883,4,44.04,149,0,1.2244,0.5936,0.0908,1,0,0,0.52,0.0,4.6549,1,mesh_alert,mesh_pivot_alert,attack,apt
220,195,41557,443,0,8.17,80,0,1.1282,0.3636,0.0,0,0,0,0.18,0.0,23.8678,0,status,dashboard_poll,normal,benign
290,91,52337,1883,0,8.68,148,0,3.1868,0.5103,0.0,1,0,0,0.52,0.0,10.4839,0,heartbeat,heartbeat,normal,benign
199,100,35289,1883,0,3.32,76,0,1.99,0.3819,0.0,1,0,0,0.52,0.0,30.1205,1,mesh_alert,mesh_status,normal,benign
273,84,35578,443,0,7.92,98,0,3.25,0.359,0.0,0,0,0,0.18,0.0,10.6061,0,heartbeat,heartbeat,normal,benign
202,80,34281,1883,0,6.28,61,0,2.525,0.302,0.0,1,0,0,0.52,0.0,12.7389,1,mesh_alert,mesh_status,normal,benign
574,161,54460,443,0,3.47,440,0,3.5652,0.7666,0.0,0,0,0,0.18,0.0,46.3977,0,network,firmware_check,normal,benign
444,193,26438,8080,0,15.35,253,0,2.3005,0.5698,0.0,0,0,0,0.28,0.0,12.5733,0,network,telemetry_upload,normal,benign
1273,20,47921,80,1,344.29,1055,0,63.65,0.8288,0.0029,0,0,1,0.2,0.0,0.0581,0,network,request_flood,attack,bot
513,243,23807,443,0,6.42,436,0,2.1111,0.8499,0.0,0,0,0,0.18,0.0,37.8505,0,network,firmware_check,normal,benign
429,97,52141,443,24,43.91,269,0,4.4227,0.627,0.5466,0,0,0,0.18,0.0,2.2091,0,network,credential_stuffing,attack,human
171,80,56635,1883,0,6.94,45,0,2.1375,0.2632,0.0,1,0,0,0.52,0.0,11.5274,1,mesh_alert,mesh_status,normal,benign
324,79,40519,443,0,7.29,177,0,4.1013,0.5463,0.0,0,0,0,0.18,0.0,10.8368,0,heartbeat,heartbeat,normal,benign
248,97,60882,1883,0,7.0,80,0,2.5567,0.3226,0.0,1,0,0,0.52,0.0,13.8571,1,mesh_alert,mesh_status,normal,benign
238,647,59510,80,4,5.57,73,1,0.3679,0.3067,0.7181,0,0,0,0.2,0.333,116.158,0,network,low_and_slow_probe,attack,apt
224,230,36262,443,0,10.67,113,0,0.9739,0.5045,0.0,0,0,0,0.18,0.0,21.5558,0,status,dashboard_poll,normal,benign
336,149,30982,443,0,7.79,139,0,2.255,0.4137,0.0,0,0,0,0.18,0.0,19.1271,0,status,dashboard_poll,normal,benign
171,17,42767,139,2,180.64,49,0,10.0588,0.2865,0.0111,0,0,1,0.12,0.0,0.0941,0,network,port_scan,attack,bot
309,80,34587,1883,0,8.5,162,0,3.8625,0.5243,0.0,1,0,0,0.52,0.0,9.4118,0,heartbeat,heartbeat,normal,benign
473,133,61478,1883,0,14.65,361,0,3.5564,0.7632,0.0,1,0,0,0.52,0.0,9.0785,0,network,telemetry_upload,normal,benign
311,89,28914,1883,0,6.23,170,0,3.4944,0.5466,0.0,1,0,0,0.52,0.0,14.2857,0,heartbeat,heartbeat,normal,benign
452,163,32152,443,26,42.83,217,0,2.773,0.4801,0.6071,0,0,0,0.18,0.0,3.8057,0,network,credential_stuffing,attack,human
306,145,46535,80,0,7.6,115,0,2.1103,0.3758,0.0,0,0,0,0.2,0.0,19.0789,0,status,dashboard_poll,normal,benign
320,77,60014,3389,18,82.34,250,0,4.1558,0.7812,0.2186,1,0,0,0.96,0.0,0.9351,0,network,credential_stuffing,attack,human
373,215,61911,443,0,11.2,200,0,1.7349,0.5362,0.0,0,0,0,0.18,0.0,19.1964,0,status,dashboard_poll,normal,benign
662,84,64355,3389,8,134.79,367,3,7.881,0.5544,0.0594,1,1,1,0.96,1.0,0.6232,0,tamper,physical_tamper,attack,human
177,100,37805,1883,0,7.92,67,0,1.77,0.3785,0.0,1,0,0,0.52,0.0,12.6263,1,mesh_alert,mesh_status,normal,benign
339,183,52322,443,4,49.78,159,0,1.8525,0.469,0.0804,0,0,0,0.18,0.0,3.6762,1,mesh_alert,mesh_pivot_alert,attack,apt
1058,17,42460,80,2,409.05,1072,0,62.2353,1.0132,0.0049,0,0,1,0.2,0.0,0.0416,0,network,request_flood,attack,bot
247,51,57754,1883,0,5.78,83,0,4.8431,0.336,0.0,1,0,0,0.52,0.0,8.8235,1,mesh_alert,mesh_status,normal,benign
344,190,38151,443,0,10.26,118,0,1.8105,0.343,0.0,0,0,0,0.18,0.0,18.5185,0,status,dashboard_poll,normal,benign
670,189,51298,443,0,6.74,473,0,3.545,0.706,0.0,0,0,0,0.18,0.0,28.0415,0,network,firmware_check,normal,benign
512,90,45777,3389,12,84.07,208,0,5.6889,0.4062,0.1427,1,0,0,0.96,0.0,1.0705,0,network,credential_stuffing,attack,human
381,162,40454,443,0,10.05,139,0,2.3519,0.3648,0.0,0,0,0,0.18,0.0,16.1194,0,status,dashboard_poll,normal,benign
281,77,56707,22,25,75.0,270,0,3.6494,0.9609,0.3333,1,0,0,0.86,0.0,1.0267,0,network,credential_stuffing,attack,human
283,99,28878,443,0,5.93,149,0,2.8586,0.5265,0.0,0,0,0,0.18,0.0,16.6948,0,heartbeat,heartbeat,normal,benign
385,144,49443,443,0,20.09,270,0,2.6736,0.7013,0.0,0,0,0,0.18,0.0,7.1677,0,network,telemetry_upload,normal,benign
708,27,54306,1883,0,306.27,487,0,26.2222,0.6879,0.0,1,0,1,0.52,0.0,0.0882,0,network,request_flood,attack,bot
686,90,32132,22,6,137.36,283,1,7.6222,0.4125,0.0437,1,1,1,0.86,0.333,0.6552,0,tamper,physical_tamper,attack,human
403,188,40562,80,0,8.31,232,0,2.1436,0.5757,0.0,0,0,0,0.2,0.0,22.6233,0,status,dashboard_poll,normal,benign
290,99,60910,443,0,4.1,147,0,2.9293,0.5069,0.0,0,0,0,0.18,0.0,24.1463,0,heartbeat,heartbeat,normal,benign
283,102,35777,1883,0,4.34,106,0,2.7745,0.3746,0.0,1,0,0,0.52,0.0,23.5023,1,mesh_alert,mesh_status,normal,benign
364,173,27764,80,0,8.93,130,0,2.104,0.3571,0.0,0,0,0,0.2,0.0,19.3729,0,status,dashboard_poll,normal,benign
275,202,31867,443,0,9.45,97,0,1.3614,0.3527,0.0,0,0,0,0.18,0.0,21.3757,0,status,dashboard_poll,normal,benign
239,205,42017,443,0,12.1,107,0,1.1659,0.4477,0.0,0,0,0,0.18,0.0,16.9421,0,status,dashboard_poll,normal,benign
422,115,30216,443,0,23.51,232,0,3.6696,0.5498,0.0,0,0,0,0.18,0.0,4.8915,0,network,telemetry_upload,normal,benign
222,71,59439,1883,0,7.63,93,0,3.1268,0.4189,0.0,1,0,0,0.52,0.0,9.3054,1,mesh_alert,mesh_status,normal,benign
380,150,36136,8080,0,15.12,186,0,2.5333,0.4895,0.0,0,0,0,0.28,0.0,9.9206,0,network,telemetry_upload,normal,benign
432,265,39260,443,0,4.57,362,0,1.6302,0.838,0.0,0,0,0,0.18,0.0,57.9869,0,network,firmware_check,normal,benign
290,87,42824,1883,0,6.75,112,0,3.3333,0.3862,0.0,1,0,0,0.52,0.0,12.8889,0,heartbeat,heartbeat,normal,benign
314,197,28543,80,0,10.23,115,0,1.5939,0.3662,0.0,0,0,0,0.2,0.0,19.2571,0,status,dashboard_poll,normal,benign
873,14,58025,8080,1,391.17,862,0,62.3571,0.9874,0.0026,0,0,1,0.28,0.0,0.0358,0,network,request_flood,attack,bot
226,78,39216,1883,0,5.47,66,0,2.8974,0.292,0.0,1,0,0,0.52,0.0,14.2596,1,mesh_alert,mesh_status,normal,benign
369,166,37054,443,0,9.44,188,0,2.2229,0.5095,0.0,0,0,0,0.18,0.0,17.5847,0,status,dashboard_poll,normal,benign
875,142,44389,3389,12,144.93,487,1,6.162,0.5566,0.0828,1,1,1,0.96,0.333,0.9798,0,tamper,physical_tamper,attack,human
414,148,40182,1883,0,7.2,200,0,2.7973,0.4831,0.0,1,0,0,0.52,0.0,20.5556,0,network,telemetry_upload,normal,benign
346,124,47041,443,0,8.09,158,0,2.7903,0.4566,0.0,0,0,0,0.18,0.0,15.3276,0,status,dashboard_poll,normal,benign
366,211,40241,443,0,11.69,206,0,1.7346,0.5628,0.0,0,0,0,0.18,0.0,18.0496,0,status,dashboard_poll,normal,benign
278,199,45350,443,0,9.16,146,0,1.397,0.5252,0.0,0,0,0,0.18,0.0,21.7249,0,status,dashboard_poll,normal,benign
508,122,43701,22,19,54.37,351,0,4.1639,0.6909,0.3495,1,0,0,0.86,0.0,2.2439,0,network,credential_stuffing,attack,human
155,708,58164,22,5,8.86,204,0,0.2189,1.3161,0.5643,1,0,0,0.86,0.0,79.9097,0,network,low_and_slow_probe,attack,apt
351,264,51633,443,0,5.91,249,0,1.3295,0.7094,0.0,0,0,0,0.18,0.0,44.6701,0,network,firmware_check,normal,benign
166,728,33368,80,3,15.65,125,0,0.228,0.753,0.1917,0,0,0,0.2,0.0,46.5176,0,network,low_and_slow_probe,attack,apt
311,204,24989,8080,0,12.21,181,0,1.5245,0.582,0.0,0,0,0,0.28,0.0,16.7076,0,network,telemetry_upload,normal,benign
191,80,47778,443,27,86.93,198,0,2.3875,1.0366,0.3106,0,0,0,0.18,0.0,0.9203,0,network,credential_stuffing,attack,human
211,102,56332,1883,0,9.11,83,0,2.0686,0.3934,0.0,1,0,0,0.52,0.0,11.1965,1,mesh_alert,mesh_status,normal,benign
268,213,54906,443,0,11.03,81,0,1.2582,0.3022,0.0,0,0,0,0.18,0.0,19.311,0,status,dashboard_poll,normal,benign
272,110,30002,1883,0,9.93,118,0,2.4727,0.4338,0.0,1,0,0,0.52,0.0,11.0775,0,heartbeat,heartbeat,normal,benign
265,111,59445,1883,0,4.6,106,0,2.3874,0.4,0.0,1,0,0,0.52,0.0,24.1304,0,heartbeat,heartbeat,normal,benign
570,264,27872,443,0,1,481,0,2.1591,0.8439,0.0,0,0,0,0.18,0.0,264.0,0,network,firmware_check,normal,benign
223,79,53070,1883,0,4.14,87,0,2.8228,0.3901,0.0,1,0,0,0.52,0.0,19.0821,1,mesh_alert,mesh_status,normal,benign
251,68,46725,1883,0,6.92,97,0,3.6912,0.3865,0.0,1,0,0,0.52,0.0,9.8266,1,mesh_alert,mesh_status,normal,benign
517,340,62169,443,0,6.14,390,0,1.5206,0.7544,0.0,0,0,0,0.18,0.0,55.3746,0,network,firmware_check,normal,benign
197,103,60821,1883,0,5.12,55,0,1.9126,0.2792,0.0,1,0,0,0.52,0.0,20.1172,1,mesh_alert,mesh_status,normal,benign
595,315,54916,443,0,2.67,384,0,1.8889,0.6454,0.0,0,0,0,0.18,0.0,117.9775,0,network,firmware_check,normal,benign
238,80,53722,1883,0,4.11,78,0,2.975,0.3277,0.0,1,0,0,0.52,0.0,19.4647,1,mesh_alert,mesh_status,normal,benign
899,169,46211,1883,11,114.22,738,1,5.3195,0.8209,0.0963,1,1,1,0.52,0.333,1.4796,0,tamper,physical_tamper,attack,human
175,523,53668,22,4,7.26,149,1,0.3346,0.8514,0.551,1,0,0,0.86,0.333,72.0386,0,network,low_and_slow_probe,attack,apt
355,241,52008,80,0,5.48,127,0,1.473,0.3577,0.0,0,0,0,0.2,0.0,43.9781,0,status,dashboard_poll,normal,benign
306,152,54189,443,0,10.53,154,0,2.0132,0.5033,0.0,0,0,0,0.18,0.0,14.4349,0,status,dashboard_poll,normal,benign
726,139,63552,1883,5,111.91,512,3,5.223,0.7052,0.0447,1,1,1,0.52,1.0,1.2421,0,tamper,physical_tamper,attack,human
402,192,56325,80,0,6.92,139,0,2.0938,0.3458,0.0,0,0,0,0.2,0.0,27.7457,0,status,dashboard_poll,normal,benign
462,123,61330,443,0,10.11,280,0,3.7561,0.6061,0.0,0,0,0,0.18,0.0,12.1662,0,network,telemetry_upload,normal,benign
295,105,63662,1883,0,5.23,144,0,2.8095,0.4881,0.0,1,0,0,0.52,0.0,20.0765,0,heartbeat,heartbeat,normal,benign
244,115,45482,1883,0,6.86,68,0,2.1217,0.2787,0.0,1,0,0,0.52,0.0,16.7638,1,mesh_alert,mesh_status,normal,benign
500,227,43284,443,0,5.98,319,0,2.2026,0.638,0.0,0,0,0,0.18,0.0,37.9599,0,network,firmware_check,normal,benign
375,171,31486,8080,0,14.67,202,0,2.193,0.5387,0.0,0,0,0,0.28,0.0,11.6564,0,network,telemetry_upload,normal,benign
196,100,46787,1883,0,1.98,52,0,1.96,0.2653,0.0,1,0,0,0.52,0.0,50.5051,1,mesh_alert,mesh_status,normal,benign
184,351,50561,80,1,14.27,176,0,0.5242,0.9565,0.0701,0,0,0,0.2,0.0,24.5971,0,network,low_and_slow_probe,attack,apt
673,278,60461,443,0,5.97,462,0,2.4209,0.6865,0.0,0,0,0,0.18,0.0,46.5662,0,network,firmware_check,normal,benign
231,191,53318,1883,3,55.75,232,0,1.2094,1.0043,0.0538,1,0,0,0.52,0.0,3.426,1,mesh_alert,mesh_pivot_alert,attack,apt
599,118,37628,22,10,144.22,349,3,5.0763,0.5826,0.0693,1,1,1,0.86,1.0,0.8182,0,tamper,physical_tamper,attack,human
